Onset,Offset,MIDI number,Pitch name,Duration,Staff,Measure,Beat in Measure
2.0,2.5,52,E3,0.5,1,0,2.0
2.0,2.5,36,C2,0.5,1,0,2.0
2.5,3.0,43,G2,0.5,1,0,2.5
2.5,3.0,36,C2,0.5,1,0,2.5
2.5,3.0,48,C3,0.5,1,0,2.5
2.5,3.0,52,E3,0.5,1,0,2.5
3.0,3.5,48,C3,0.5,1,0,3.0
3.0,3.5,52,E3,0.5,1,0,3.0
3.0,3.5,36,C2,0.5,1,0,3.0
3.0,3.5,43,G2,0.5,1,0,3.0
3.5,4.0,48,C3,0.5,1,0,3.5
3.5,4.0,52,E3,0.5,1,0,3.5
3.5,4.0,36,C2,0.5,1,0,3.5
3.5,4.0,43,G2,0.5,1,0,3.5
4.0,4.5,43,G2,0.5,1,1,0.0
4.0,4.5,48,C3,0.5,1,1,0.0
4.0,4.5,52,E3,0.5,1,1,0.0
4.0,4.5,36,C2,0.5,1,1,0.0
4.5,5.0,48,C3,0.5,1,1,0.5
4.5,5.0,52,E3,0.5,1,1,0.5
4.5,5.0,36,C2,0.5,1,1,0.5
4.5,5.0,43,G2,0.5,1,1,0.5
5.0,5.5,48,C3,0.5,1,1,1.0
5.0,5.5,52,E3,0.5,1,1,1.0
5.0,5.5,36,C2,0.5,1,1,1.0
5.0,5.5,43,G2,0.5,1,1,1.0
5.5,6.0,52,E3,0.5,1,1,1.5
5.5,6.0,36,C2,0.5,1,1,1.5
5.5,6.0,43,G2,0.5,1,1,1.5
5.5,6.0,48,C3,0.5,1,1,1.5
6.0,6.5,48,C3,0.5,1,1,2.0
6.0,6.5,52,E3,0.5,1,1,2.0
6.0,6.5,36,C2,0.5,1,1,2.0
6.0,6.5,43,G2,0.5,1,1,2.0
6.5,7.0,43,G2,0.5,1,1,2.5
6.5,7.0,54,F#3,0.5,1,1,2.5
6.5,7.0,50,D3,0.5,1,1,2.5
6.5,7.0,36,C2,0.5,1,1,2.5
7.0,7.5,50,D3,0.5,1,1,3.0
7.0,7.5,54,F#3,0.5,1,1,3.0
7.0,7.5,36,C2,0.5,1,1,3.0
7.0,7.5,45,A2,0.5,1,1,3.0
7.5,9.0,50,D3,1.5,1,1,3.5
7.5,9.0,55,G3,1.5,1,1,3.5
7.5,8.0,45,A2,0.5,1,1,3.5
7.5,8.0,36,C2,0.5,1,1,3.5
8.0,8.5,43,G2,0.5,1,2,0.0
8.0,8.5,35,B1,0.5,1,2,0.0
8.5,9.0,35,B1,0.5,1,2,0.5
8.5,9.0,43,G2,0.5,1,2,0.5
9.0,9.5,35,B1,0.5,1,2,1.0
9.0,9.25,59,B3,0.25,1,2,1.0
9.0,9.5,43,G2,0.5,1,2,1.0
9.25,9.5,57,A3,0.25,1,2,1.25
9.5,10.0,55,G3,0.5,1,2,1.5
9.5,10.0,35,B1,0.5,1,2,1.5
9.5,10.0,43,G2,0.5,1,2,1.5
10.0,10.5,43,G2,0.5,1,2,2.0
10.0,10.5,35,B1,0.5,1,2,2.0
10.5,11.0,35,B1,0.5,1,2,2.5
10.5,11.0,43,G2,0.5,1,2,2.5
11.0,11.5,35,B1,0.5,1,2,3.0
11.0,11.5,43,G2,0.5,1,2,3.0
11.5,12.0,35,B1,0.5,1,2,3.5
11.5,12.0,43,G2,0.5,1,2,3.5
12.0,12.5,35,B1,0.5,1,3,0.0
12.0,12.5,43,G2,0.5,1,3,0.0
12.0,13.25,86,D6,1.25,0,3,0.0
12.5,13.0,35,B1,0.5,1,3,0.5
12.5,13.0,43,G2,0.5,1,3,0.5
13.0,13.5,35,B1,0.5,1,3,1.0
13.0,13.5,43,G2,0.5,1,3,1.0
13.25,13.5,84,C6,0.25,0,3,1.25
13.5,13.75,83,B5,0.25,0,3,1.5
13.5,14.0,35,B1,0.5,1,3,1.5
13.5,14.0,43,G2,0.5,1,3,1.5
13.75,14.0,81,A5,0.25,0,3,1.75
14.0,15.0,79,G5,1.0,0,3,2.0
14.0,14.5,35,B1,0.5,1,3,2.0
14.0,14.5,43,G2,0.5,1,3,2.0
14.5,15.0,43,G2,0.5,1,3,2.5
14.5,15.0,35,B1,0.5,1,3,2.5
15.0,15.5,43,G2,0.5,1,3,3.0
15.0,15.5,35,B1,0.5,1,3,3.0
15.5,16.0,35,B1,0.5,1,3,3.5
15.5,16.0,43,G2,0.5,1,3,3.5
16.0,16.5,46,A#2,0.5,1,4,0.0
16.0,16.5,50,D3,0.5,1,4,0.0
16.0,16.5,34,A#1,0.5,1,4,0.0
16.0,16.5,41,F2,0.5,1,4,0.0
16.5,17.0,46,A#2,0.5,1,4,0.5
16.5,17.0,50,D3,0.5,1,4,0.5
16.5,17.0,34,A#1,0.5,1,4,0.5
16.5,17.0,41,F2,0.5,1,4,0.5
17.0,17.5,50,D3,0.5,1,4,1.0
17.0,17.5,46,A#2,0.5,1,4,1.0
17.0,17.5,41,F2,0.5,1,4,1.0
17.0,17.5,34,A#1,0.5,1,4,1.0
17.5,18.0,46,A#2,0.5,1,4,1.5
17.5,18.0,41,F2,0.5,1,4,1.5
17.5,18.0,34,A#1,0.5,1,4,1.5
17.5,18.0,50,D3,0.5,1,4,1.5
18.0,18.5,46,A#2,0.5,1,4,2.0
18.0,18.5,50,D3,0.5,1,4,2.0
18.0,18.5,34,A#1,0.5,1,4,2.0
18.0,18.5,41,F2,0.5,1,4,2.0
18.5,19.0,46,A#2,0.5,1,4,2.5
18.5,19.0,50,D3,0.5,1,4,2.5
18.5,19.0,34,A#1,0.5,1,4,2.5
18.5,19.0,41,F2,0.5,1,4,2.5
19.0,19.5,46,A#2,0.5,1,4,3.0
19.0,19.5,50,D3,0.5,1,4,3.0
19.0,19.5,34,A#1,0.5,1,4,3.0
19.0,19.5,41,F2,0.5,1,4,3.0
19.5,20.0,41,F2,0.5,1,4,3.5
19.5,20.0,34,A#1,0.5,1,4,3.5
19.5,20.0,46,A#2,0.5,1,4,3.5
19.5,20.0,50,D3,0.5,1,4,3.5
20.0,20.5,46,A#2,0.5,1,5,0.0
20.0,20.5,50,D3,0.5,1,5,0.0
20.0,20.5,34,A#1,0.5,1,5,0.0
20.0,20.5,41,F2,0.5,1,5,0.0
20.5,21.0,34,A#1,0.5,1,5,0.5
20.5,21.0,46,A#2,0.5,1,5,0.5
20.5,21.0,50,D3,0.5,1,5,0.5
20.5,21.0,41,F2,0.5,1,5,0.5
21.0,21.5,46,A#2,0.5,1,5,1.0
21.0,21.5,50,D3,0.5,1,5,1.0
21.0,21.5,34,A#1,0.5,1,5,1.0
21.0,21.5,41,F2,0.5,1,5,1.0
21.5,22.0,50,D3,0.5,1,5,1.5
21.5,22.0,46,A#2,0.5,1,5,1.5
21.5,22.0,34,A#1,0.5,1,5,1.5
21.5,22.0,41,F2,0.5,1,5,1.5
22.0,22.5,46,A#2,0.5,1,5,2.0
22.0,22.5,50,D3,0.5,1,5,2.0
22.0,22.5,34,A#1,0.5,1,5,2.0
22.0,22.5,41,F2,0.5,1,5,2.0
22.5,23.0,46,A#2,0.5,1,5,2.5
22.5,23.0,50,D3,0.5,1,5,2.5
22.5,23.0,34,A#1,0.5,1,5,2.5
22.5,23.0,41,F2,0.5,1,5,2.5
23.0,23.5,43,G2,0.5,1,5,3.0
23.0,23.5,48,C3,0.5,1,5,3.0
23.0,23.5,52,E3,0.5,1,5,3.0
23.0,23.5,34,A#1,0.5,1,5,3.0
23.5,24.0,43,G2,0.5,1,5,3.5
23.5,24.0,34,A#1,0.5,1,5,3.5
23.5,24.0,52,E3,0.5,1,5,3.5
23.5,24.0,48,C3,0.5,1,5,3.5
24.0,24.5,33,A1,0.5,1,6,0.0
24.0,24.5,41,F2,0.5,1,6,0.0
24.0,25.5,48,C3,1.5,1,6,0.0
24.0,25.5,53,F3,1.5,1,6,0.0
24.5,25.0,33,A1,0.5,1,6,0.5
24.5,25.0,41,F2,0.5,1,6,0.5
25.0,25.5,33,A1,0.5,1,6,1.0
25.0,25.5,41,F2,0.5,1,6,1.0
25.5,26.0,41,F2,0.5,1,6,1.5
25.5,25.75,57,A3,0.25,1,6,1.5
25.5,26.0,33,A1,0.5,1,6,1.5
25.75,26.0,55,G3,0.25,1,6,1.75
26.0,26.5,53,F3,0.5,1,6,2.0
26.0,26.5,33,A1,0.5,1,6,2.0
26.0,26.5,41,F2,0.5,1,6,2.0
26.5,27.0,33,A1,0.5,1,6,2.5
26.5,27.0,41,F2,0.5,1,6,2.5
27.0,27.5,33,A1,0.5,1,6,3.0
27.0,27.5,41,F2,0.5,1,6,3.0
27.5,28.0,33,A1,0.5,1,6,3.5
27.5,28.0,41,F2,0.5,1,6,3.5
28.0,28.5,32,G#1,0.5,1,7,0.0
28.0,28.5,41,F2,0.5,1,7,0.0
28.0,29.25,84,C6,1.25,0,7,0.0
28.5,29.0,41,F2,0.5,1,7,0.5
28.5,29.0,32,G#1,0.5,1,7,0.5
29.0,29.5,32,G#1,0.5,1,7,1.0
29.0,29.5,41,F2,0.5,1,7,1.0
29.25,29.5,82,A#5,0.25,0,7,1.25
29.5,29.75,80,G#5,0.25,0,7,1.5
29.5,30.0,32,G#1,0.5,1,7,1.5
29.5,30.0,41,F2,0.5,1,7,1.5
29.75,30.0,79,G5,0.25,0,7,1.75
30.0,31.0,77,F5,1.0,0,7,2.0
30.0,30.5,41,F2,0.5,1,7,2.0
30.0,30.5,32,G#1,0.5,1,7,2.0
30.5,31.0,32,G#1,0.5,1,7,2.5
30.5,31.0,41,F2,0.5,1,7,2.5
31.0,31.5,32,G#1,0.5,1,7,3.0
31.0,31.5,41,F2,0.5,1,7,3.0
31.5,32.0,32,G#1,0.5,1,7,3.5
31.5,32.0,41,F2,0.5,1,7,3.5
32.0,32.5,31,G1,0.5,1,8,0.0
32.0,32.5,41,F2,0.5,1,8,0.0
32.0,35.0,89,F6,3.0,0,8,0.0
32.5,33.0,31,G1,0.5,1,8,0.5
32.5,33.0,41,F2,0.5,1,8,0.5
33.0,33.5,31,G1,0.5,1,8,1.0
33.0,33.5,41,F2,0.5,1,8,1.0
33.5,34.0,31,G1,0.5,1,8,1.5
33.5,34.0,41,F2,0.5,1,8,1.5
34.0,34.5,31,G1,0.5,1,8,2.0
34.0,34.5,41,F2,0.5,1,8,2.0
34.5,35.0,31,G1,0.5,1,8,2.5
34.5,35.0,41,F2,0.5,1,8,2.5
35.0,35.25,89,F6,0.25,0,8,3.0
35.0,35.5,41,F2,0.5,1,8,3.0
35.0,35.5,32,G#1,0.5,1,8,3.0
35.25,35.5,87,D#6,0.25,0,8,3.25
35.5,35.75,86,D6,0.25,0,8,3.5
35.5,36.0,32,G#1,0.5,1,8,3.5
35.5,36.0,41,F2,0.5,1,8,3.5
35.75,36.0,84,C6,0.25,0,8,3.75
36.0,36.25,83,B5,0.25,0,9,0.0
36.0,36.5,31,G1,0.5,1,9,0.0
36.0,36.5,41,F2,0.5,1,9,0.0
36.25,36.5,84,C6,0.25,0,9,0.25
36.5,37.0,31,G1,0.5,1,9,0.5
36.5,37.0,41,F2,0.5,1,9,0.5
36.5,36.75,86,D6,0.25,0,9,0.5
36.75,37.0,87,D#6,0.25,0,9,0.75
37.0,37.5,32,G#1,0.5,1,9,1.0
37.0,37.5,41,F2,0.5,1,9,1.0
37.0,37.25,89,F6,0.25,0,9,1.0
37.25,37.5,87,D#6,0.25,0,9,1.25
37.5,38.0,32,G#1,0.5,1,9,1.5
37.5,37.75,86,D6,0.25,0,9,1.5
37.5,38.0,41,F2,0.5,1,9,1.5
37.75,38.0,84,C6,0.25,0,9,1.75
38.0,38.5,31,G1,0.5,1,9,2.0
38.0,38.25,83,B5,0.25,0,9,2.0
38.0,38.5,41,F2,0.5,1,9,2.0
38.25,38.5,84,C6,0.25,0,9,2.25
38.5,38.75,86,D6,0.25,0,9,2.5
38.5,39.0,41,F2,0.5,1,9,2.5
38.5,39.0,31,G1,0.5,1,9,2.5
38.75,39.0,87,D#6,0.25,0,9,2.75
39.0,39.25,89,F6,0.25,0,9,3.0
39.0,39.5,41,F2,0.5,1,9,3.0
39.0,39.5,32,G#1,0.5,1,9,3.0
39.25,39.5,87,D#6,0.25,0,9,3.25
39.5,40.0,41,F2,0.5,1,9,3.5
39.5,40.0,32,G#1,0.5,1,9,3.5
39.5,39.75,86,D6,0.25,0,9,3.5
39.75,40.0,84,C6,0.25,0,9,3.75
40.0,41.0,31,G1,1.0,1,10,0.0
40.0,41.0,41,F2,1.0,1,10,0.0
40.0,40.25,83,B5,0.25,0,10,0.0
40.25,40.5,84,C6,0.25,0,10,0.25
40.5,40.75,86,D6,0.25,0,10,0.5
40.75,41.0,87,D#6,0.25,0,10,0.75
41.0,43.5,43,G2,2.5,1,10,1.0
41.0,43.5,55,G3,2.5,1,10,1.0
41.0,41.25,89,F6,0.25,0,10,1.0
41.25,41.5,87,D#6,0.25,0,10,1.25
41.5,41.75,86,D6,0.25,0,10,1.5
41.75,42.0,84,C6,0.25,0,10,1.75
42.0,42.25,83,B5,0.25,0,10,2.0
42.25,42.5,80,G#5,0.25,0,10,2.25
42.5,42.75,79,G5,0.25,0,10,2.5
42.75,43.0,77,F5,0.25,0,10,2.75
43.0,43.25,75,D#5,0.25,0,10,3.0
43.25,43.5,74,D5,0.25,0,10,3.25
43.5,43.75,72,C5,0.25,0,10,3.5
43.5,43.75,57,A3,0.25,1,10,3.5
43.75,44.0,71,B4,0.25,0,10,3.75
43.75,44.0,59,B3,0.25,1,10,3.75
44.0,44.5,72,C5,0.5,0,11,0.0
44.0,44.5,60,C4,0.5,1,11,0.0
45.0,45.5,67,G4,0.5,0,11,1.0
45.0,45.5,43,G2,0.5,1,11,1.0
45.0,45.5,55,G3,0.5,1,11,1.0
46.0,46.5,39,D#2,0.5,1,11,2.0
46.0,46.5,51,D#3,0.5,1,11,2.0
46.0,46.5,63,D#4,0.5,0,11,2.0
47.0,47.5,36,C2,0.5,1,11,3.0
47.0,47.5,60,C4,0.5,0,11,3.0
47.0,47.5,48,C3,0.5,1,11,3.0
48.0,52.0,55,G3,4.0,0,12,0.0
48.0,52.0,43,G2,4.0,1,12,0.0
48.0,52.0,31,G1,4.0,1,12,0.0
52.0,52.25,64,E4,0.25,0,13,0.0
52.0,52.5,48,C3,0.5,1,13,0.0
52.0,52.5,36,C2,0.5,1,13,0.0
52.25,52.5,60,C4,0.25,0,13,0.25
52.5,52.75,64,E4,0.25,0,13,0.5
52.5,52.75,48,C3,0.25,1,13,0.5
52.75,53.0,55,G3,0.25,1,13,0.75
52.75,53.0,60,C4,0.25,0,13,0.75
53.0,53.25,48,C3,0.25,1,13,1.0
53.0,53.25,64,E4,0.25,0,13,1.0
53.25,53.5,60,C4,0.25,0,13,1.25
53.25,53.5,55,G3,0.25,1,13,1.25
53.5,53.75,64,E4,0.25,0,13,1.5
53.5,53.75,48,C3,0.25,1,13,1.5
53.75,54.0,60,C4,0.25,0,13,1.75
53.75,54.0,55,G3,0.25,1,13,1.75
54.0,54.25,64,E4,0.25,0,13,2.0
54.0,54.25,48,C3,0.25,1,13,2.0
54.25,54.5,60,C4,0.25,0,13,2.25
54.25,54.5,55,G3,0.25,1,13,2.25
54.5,54.75,64,E4,0.25,0,13,2.5
54.5,54.75,48,C3,0.25,1,13,2.5
54.75,55.0,60,C4,0.25,0,13,2.75
54.75,55.0,55,G3,0.25,1,13,2.75
55.0,55.25,64,E4,0.25,0,13,3.0
55.0,55.25,48,C3,0.25,1,13,3.0
55.25,55.5,60,C4,0.25,0,13,3.25
55.25,55.5,55,G3,0.25,1,13,3.25
55.5,55.75,64,E4,0.25,0,13,3.5
55.5,55.75,48,C3,0.25,1,13,3.5
55.75,56.0,60,C4,0.25,0,13,3.75
55.75,56.0,55,G3,0.25,1,13,3.75
56.0,56.25,48,C3,0.25,1,14,0.0
56.0,56.25,64,E4,0.25,0,14,0.0
56.25,56.5,55,G3,0.25,1,14,0.25
56.25,56.5,60,C4,0.25,0,14,0.25
56.5,56.75,64,E4,0.25,0,14,0.5
56.5,56.75,48,C3,0.25,1,14,0.5
56.75,57.0,60,C4,0.25,0,14,0.75
56.75,57.0,55,G3,0.25,1,14,0.75
57.0,57.25,64,E4,0.25,0,14,1.0
57.0,57.25,48,C3,0.25,1,14,1.0
57.25,57.5,60,C4,0.25,0,14,1.25
57.25,57.5,55,G3,0.25,1,14,1.25
57.5,57.75,64,E4,0.25,0,14,1.5
57.5,57.75,48,C3,0.25,1,14,1.5
57.75,58.0,60,C4,0.25,0,14,1.75
57.75,58.0,55,G3,0.25,1,14,1.75
58.0,58.25,64,E4,0.25,0,14,2.0
58.0,58.25,48,C3,0.25,1,14,2.0
58.25,58.5,55,G3,0.25,1,14,2.25
58.25,58.5,60,C4,0.25,0,14,2.25
58.5,58.75,48,C3,0.25,1,14,2.5
58.5,58.75,64,E4,0.25,0,14,2.5
58.75,59.0,55,G3,0.25,1,14,2.75
58.75,59.0,60,C4,0.25,0,14,2.75
59.0,59.25,48,C3,0.25,1,14,3.0
59.0,59.25,66,F#4,0.25,0,14,3.0
59.25,59.5,62,D4,0.25,0,14,3.25
59.25,59.5,57,A3,0.25,1,14,3.25
59.5,59.75,48,C3,0.25,1,14,3.5
59.5,59.75,66,F#4,0.25,0,14,3.5
59.75,60.0,62,D4,0.25,0,14,3.75
59.75,60.0,57,A3,0.25,1,14,3.75
60.0,60.25,47,B2,0.25,1,15,0.0
60.0,60.25,50,D3,0.25,1,15,0.0
60.0,61.5,67,G4,1.5,0,15,0.0
60.25,60.5,55,G3,0.25,1,15,0.25
60.5,60.75,47,B2,0.25,1,15,0.5
60.5,60.75,50,D3,0.25,1,15,0.5
60.75,61.0,55,G3,0.25,1,15,0.75
61.0,61.25,47,B2,0.25,1,15,1.0
61.0,61.25,50,D3,0.25,1,15,1.0
61.25,61.5,55,G3,0.25,1,15,1.25
61.5,61.75,50,D3,0.25,1,15,1.5
61.5,61.75,47,B2,0.25,1,15,1.5
61.5,61.75,71,B4,0.25,0,15,1.5
61.75,62.0,55,G3,0.25,1,15,1.75
61.75,62.0,69,A4,0.25,0,15,1.75
62.0,62.25,50,D3,0.25,1,15,2.0
62.0,62.25,47,B2,0.25,1,15,2.0
62.0,62.5,67,G4,0.5,0,15,2.0
62.25,62.5,55,G3,0.25,1,15,2.25
62.5,62.75,47,B2,0.25,1,15,2.5
62.5,62.75,50,D3,0.25,1,15,2.5
62.75,63.0,55,G3,0.25,1,15,2.75
63.0,63.25,47,B2,0.25,1,15,3.0
63.0,63.25,50,D3,0.25,1,15,3.0
63.25,63.5,55,G3,0.25,1,15,3.25
63.5,63.75,47,B2,0.25,1,15,3.5
63.5,63.75,50,D3,0.25,1,15,3.5
63.75,64.0,55,G3,0.25,1,15,3.75
64.0,64.25,50,D3,0.25,1,16,0.0
64.0,65.25,86,D6,1.25,0,16,0.0
64.0,64.25,47,B2,0.25,1,16,0.0
64.25,64.5,55,G3,0.25,1,16,0.25
64.5,64.75,50,D3,0.25,1,16,0.5
64.5,64.75,47,B2,0.25,1,16,0.5
64.75,65.0,55,G3,0.25,1,16,0.75
65.0,65.25,50,D3,0.25,1,16,1.0
65.0,65.25,47,B2,0.25,1,16,1.0
65.25,65.5,55,G3,0.25,1,16,1.25
65.25,65.5,84,C6,0.25,0,16,1.25
65.5,65.75,83,B5,0.25,0,16,1.5
65.5,65.75,50,D3,0.25,1,16,1.5
65.5,65.75,47,B2,0.25,1,16,1.5
65.75,66.0,81,A5,0.25,0,16,1.75
65.75,66.0,55,G3,0.25,1,16,1.75
66.0,67.0,79,G5,1.0,0,16,2.0
66.0,66.25,47,B2,0.25,1,16,2.0
66.0,66.25,50,D3,0.25,1,16,2.0
66.25,66.5,55,G3,0.25,1,16,2.25
66.5,66.75,47,B2,0.25,1,16,2.5
66.5,66.75,50,D3,0.25,1,16,2.5
66.75,67.0,55,G3,0.25,1,16,2.75
67.0,67.25,50,D3,0.25,1,16,3.0
67.0,67.25,47,B2,0.25,1,16,3.0
67.25,67.5,55,G3,0.25,1,16,3.25
67.5,67.75,50,D3,0.25,1,16,3.5
67.5,67.75,47,B2,0.25,1,16,3.5
67.75,68.0,55,G3,0.25,1,16,3.75
68.0,68.5,50,D3,0.5,1,17,0.0
68.0,68.5,38,D2,0.5,1,17,0.0
68.0,68.25,65,F4,0.25,0,17,0.0
68.25,68.5,62,D4,0.25,0,17,0.25
68.5,68.75,50,D3,0.25,1,17,0.5
68.5,68.75,65,F4,0.25,0,17,0.5
68.75,69.0,57,A3,0.25,1,17,0.75
68.75,69.0,62,D4,0.25,0,17,0.75
69.0,69.25,65,F4,0.25,0,17,1.0
69.0,69.25,50,D3,0.25,1,17,1.0
69.25,69.5,57,A3,0.25,1,17,1.25
69.25,69.5,62,D4,0.25,0,17,1.25
69.5,69.75,50,D3,0.25,1,17,1.5
69.5,69.75,65,F4,0.25,0,17,1.5
69.75,70.0,57,A3,0.25,1,17,1.75
69.75,70.0,62,D4,0.25,0,17,1.75
70.0,70.25,50,D3,0.25,1,17,2.0
70.0,70.25,65,F4,0.25,0,17,2.0
70.25,70.5,57,A3,0.25,1,17,2.25
70.25,70.5,62,D4,0.25,0,17,2.25
70.5,70.75,65,F4,0.25,0,17,2.5
70.5,70.75,50,D3,0.25,1,17,2.5
70.75,71.0,57,A3,0.25,1,17,2.75
70.75,71.0,62,D4,0.25,0,17,2.75
71.0,71.25,50,D3,0.25,1,17,3.0
71.0,71.25,65,F4,0.25,0,17,3.0
71.25,71.5,57,A3,0.25,1,17,3.25
71.25,71.5,62,D4,0.25,0,17,3.25
71.5,71.75,65,F4,0.25,0,17,3.5
71.5,71.75,50,D3,0.25,1,17,3.5
71.75,72.0,57,A3,0.25,1,17,3.75
71.75,72.0,62,D4,0.25,0,17,3.75
72.0,72.25,65,F4,0.25,0,18,0.0
72.0,72.25,50,D3,0.25,1,18,0.0
72.25,72.5,62,D4,0.25,0,18,0.25
72.25,72.5,57,A3,0.25,1,18,0.25
72.5,72.75,50,D3,0.25,1,18,0.5
72.5,72.75,65,F4,0.25,0,18,0.5
72.75,73.0,62,D4,0.25,0,18,0.75
72.75,73.0,57,A3,0.25,1,18,0.75
73.0,73.25,65,F4,0.25,0,18,1.0
73.0,73.25,50,D3,0.25,1,18,1.0
73.25,73.5,62,D4,0.25,0,18,1.25
73.25,73.5,57,A3,0.25,1,18,1.25
73.5,73.75,50,D3,0.25,1,18,1.5
73.5,73.75,65,F4,0.25,0,18,1.5
73.75,74.0,62,D4,0.25,0,18,1.75
73.75,74.0,57,A3,0.25,1,18,1.75
74.0,74.25,65,F4,0.25,0,18,2.0
74.0,74.25,50,D3,0.25,1,18,2.0
74.25,74.5,57,A3,0.25,1,18,2.25
74.25,74.5,62,D4,0.25,0,18,2.25
74.5,74.75,50,D3,0.25,1,18,2.5
74.5,74.75,65,F4,0.25,0,18,2.5
74.75,75.0,57,A3,0.25,1,18,2.75
74.75,75.0,62,D4,0.25,0,18,2.75
75.0,75.25,50,D3,0.25,1,18,3.0
75.0,75.25,68,G#4,0.25,0,18,3.0
75.25,75.5,59,B3,0.25,1,18,3.25
75.25,75.5,64,E4,0.25,0,18,3.25
75.5,75.75,50,D3,0.25,1,18,3.5
75.5,75.75,68,G#4,0.25,0,18,3.5
75.75,76.0,59,B3,0.25,1,18,3.75
75.75,76.0,64,E4,0.25,0,18,3.75
76.0,76.25,52,E3,0.25,1,19,0.0
76.0,77.5,69,A4,1.5,0,19,0.0
76.0,76.25,48,C3,0.25,1,19,0.0
76.25,76.5,57,A3,0.25,1,19,0.25
76.5,76.75,48,C3,0.25,1,19,0.5
76.5,76.75,52,E3,0.25,1,19,0.5
76.75,77.0,57,A3,0.25,1,19,0.75
77.0,77.25,52,E3,0.25,1,19,1.0
77.0,77.25,48,C3,0.25,1,19,1.0
77.25,77.5,57,A3,0.25,1,19,1.25
77.5,77.75,48,C3,0.25,1,19,1.5
77.5,77.75,52,E3,0.25,1,19,1.5
77.5,77.75,72,C5,0.25,0,19,1.5
77.75,78.0,57,A3,0.25,1,19,1.75
77.75,78.0,71,B4,0.25,0,19,1.75
78.0,78.25,48,C3,0.25,1,19,2.0
78.0,78.5,69,A4,0.5,0,19,2.0
78.0,78.25,52,E3,0.25,1,19,2.0
78.25,78.5,57,A3,0.25,1,19,2.25
78.5,78.75,52,E3,0.25,1,19,2.5
78.5,78.75,48,C3,0.25,1,19,2.5
78.75,79.0,57,A3,0.25,1,19,2.75
79.0,79.25,48,C3,0.25,1,19,3.0
79.0,79.25,52,E3,0.25,1,19,3.0
79.25,79.5,57,A3,0.25,1,19,3.25
79.5,79.75,48,C3,0.25,1,19,3.5
79.5,79.75,52,E3,0.25,1,19,3.5
79.75,80.0,57,A3,0.25,1,19,3.75
80.0,80.25,48,C3,0.25,1,20,0.0
80.0,80.25,52,E3,0.25,1,20,0.0
80.0,81.25,88,E6,1.25,0,20,0.0
80.25,80.5,57,A3,0.25,1,20,0.25
80.5,80.75,48,C3,0.25,1,20,0.5
80.5,80.75,52,E3,0.25,1,20,0.5
80.75,81.0,57,A3,0.25,1,20,0.75
81.0,81.25,48,C3,0.25,1,20,1.0
81.0,81.25,52,E3,0.25,1,20,1.0
81.25,81.5,57,A3,0.25,1,20,1.25
81.25,81.5,86,D6,0.25,0,20,1.25
81.5,81.75,52,E3,0.25,1,20,1.5
81.5,81.75,48,C3,0.25,1,20,1.5
81.5,81.75,84,C6,0.25,0,20,1.5
81.75,82.0,57,A3,0.25,1,20,1.75
81.75,82.0,83,B5,0.25,0,20,1.75
82.0,82.25,52,E3,0.25,1,20,2.0
82.0,82.25,48,C3,0.25,1,20,2.0
82.0,83.0,81,A5,1.0,0,20,2.0
82.25,82.5,57,A3,0.25,1,20,2.25
82.5,82.75,52,E3,0.25,1,20,2.5
82.5,82.75,48,C3,0.25,1,20,2.5
82.75,83.0,57,A3,0.25,1,20,2.75
83.0,83.25,52,E3,0.25,1,20,3.0
83.0,83.25,48,C3,0.25,1,20,3.0
83.25,83.5,57,A3,0.25,1,20,3.25
83.5,83.75,52,E3,0.25,1,20,3.5
83.5,83.75,48,C3,0.25,1,20,3.5
83.75,84.0,57,A3,0.25,1,20,3.75
84.0,84.25,52,E3,0.25,1,21,0.0
84.0,84.25,48,C3,0.25,1,21,0.0
84.0,85.25,88,E6,1.25,0,21,0.0
84.25,84.5,58,A#3,0.25,1,21,0.25
84.5,84.75,52,E3,0.25,1,21,0.5
84.5,84.75,48,C3,0.25,1,21,0.5
84.75,85.0,58,A#3,0.25,1,21,0.75
85.0,85.25,52,E3,0.25,1,21,1.0
85.0,85.25,48,C3,0.25,1,21,1.0
85.25,85.5,58,A#3,0.25,1,21,1.25
85.25,85.5,86,D6,0.25,0,21,1.25
85.5,85.75,52,E3,0.25,1,21,1.5
85.5,85.75,84,C6,0.25,0,21,1.5
85.5,85.75,48,C3,0.25,1,21,1.5
85.75,86.0,83,B5,0.25,0,21,1.75
85.75,86.0,58,A#3,0.25,1,21,1.75
86.0,87.0,82,A#5,1.0,0,21,2.0
86.0,86.25,48,C3,0.25,1,21,2.0
86.0,86.25,52,E3,0.25,1,21,2.0
86.25,86.5,58,A#3,0.25,1,21,2.25
86.5,86.75,48,C3,0.25,1,21,2.5
86.5,86.75,52,E3,0.25,1,21,2.5
86.75,87.0,58,A#3,0.25,1,21,2.75
87.0,87.25,48,C3,0.25,1,21,3.0
87.0,87.25,52,E3,0.25,1,21,3.0
87.25,87.5,58,A#3,0.25,1,21,3.25
87.5,87.75,48,C3,0.25,1,21,3.5
87.5,87.75,52,E3,0.25,1,21,3.5
87.75,88.0,58,A#3,0.25,1,21,3.75
88.0,89.25,83,B5,1.25,0,22,0.0
88.0,88.25,47,B2,0.25,1,22,0.0
88.25,88.5,51,D#3,0.25,1,22,0.25
